Wed May 24 18:26:44 2023,18,2,0.23543999999999998,0.24274000000000007
Wed May 24 18:26:45 2023,19,2,0.23543999999999998,0.24274000000000007
Wed May 24 18:26:46 2023,20,2,0.23543999999999998,0.24274000000000007
Wed May 24 18:26:47 2023,21,2,0.23543999999999998,0.24274000000000007
Wed May 24 18:26:49 2023,22,2,0.23543999999999998,0.24274000000000007
Wed May 24 18:26:50 2023,23,2,0.23543999999999998,0.24274000000000007
Wed May 24 18:26:51 2023,24,2,0.23543999999999998,0.24274000000000007
Wed May 24 18:26:52 2023,25,2,0.23543999999999998,0.24274000000000007
Wed May 24 18:26:53 2023,26,2,0.23543999999999998,0.24274000000000007
Wed May 24 18:26:54 2023,27,2,0.23543999999999998,0.24274000000000007
Wed May 24 18:26:55 2023,28,2,0.23543999999999998,0.24274000000000007
Wed May 24 18:26:56 2023,29,2,0.23543999999999998,0.24274000000000007
Wed May 24 18:26:57 2023,30,2,0.23543999999999998,0.24274000000000007
Wed May 24 18:26:58 2023,31,2,0.23543999999999998,0.24274000000000007
Wed May 24 18:26:59 2023,32,2,0.23543999999999998,0.24274000000000007
Wed May 24 18:27:01 2023,33,2,0.23543999999999998,0.24274000000000007
Wed May 24 18:27:02 2023,34,2,0.23543999999999998,0.24274000000000007
Wed May 24 18:27:03 2023,35,2,0.23543999999999998,0.24274000000000007
Wed May 24 18:27:04 2023,36,2,0.23543999999999998,0.24274000000000007
Wed May 24 18:27:05 2023,37,2,0.23543999999999998,0.24274000000000007
Wed May 24 18:27:06 2023,38,2,0.23543999999999998,0.24274000000000007
Wed May 24 18:27:07 2023,39,2,0.23543999999999998,0.24274000000000007
Wed May 24 18:27:08 2023,40,2,0.23543999999999998,0.24274000000000007
Wed May 24 18:27:09 2023,41,2,0.23543999999999998,0.24274000000000007
Wed May 24 18:27:10 2023,42,2,0.23543999999999998,0.24274000000000007
Wed May 24 18:27:11 2023,43,2,0.23543999999999998,0.24274000000000007
Wed May 24 18:27:13 2023,44,2,0.23543999999999998,0.24274000000000007
Wed May 24 18:27:14 2023,45,2,0.23543999999999998,0.24274000000000007
Wed May 24 18:27:15 2023,46,2,0.23543999999999998,0.24274000000000007
Wed May 24 18:27:16 2023,47,2,0.23543999999999998,0.24274000000000007
Wed May 24 18:27:17 2023,48,2,0.23543999999999998,0.24274000000000007
Wed May 24 18:27:18 2023,49,2,0.23543999999999998,0.24274000000000007
Wed May 24 18:27:19 2023,50,2,0.23543999999999998,0.24274000000000007
Wed May 24 18:27:20 2023,51,2,0.23543999999999998,0.24274000000000007
Wed May 24 18:27:22 2023,52,2,0.23543999999999998,0.24274000000000007
Wed May 24 18:27:23 2023,53,2,0.23543999999999998,0.24274000000000007
Wed May 24 18:27:24 2023,54,2,0.23543999999999998,0.24274000000000007
Wed May 24 18:27:25 2023,55,2,0.23543999999999998,0.24274000000000007
Wed May 24 18:27:26 2023,56,2,0.23543999999999998,0.24274000000000007
Wed May 24 18:27:27 2023,57,2,0.23543999999999998,0.24274000000000007
Wed May 24 18:27:28 2023,58,2,0.23543999999999998,0.24274000000000007
Wed May 24 18:27:29 2023,59,2,0.23543999999999998,0.24274000000000007
Wed May 24 18:27:30 2023,60,2,0.23543999999999998,0.24274000000000007
Wed May 24 18:27:31 2023,61,2,0.23543999999999998,0.24274000000000007
Wed May 24 18:27:32 2023,62,2,0.23543999999999998,0.24274000000000007
Wed May 24 18:27:34 2023,63,2,0.23543999999999998,0.24274000000000007
Wed May 24 18:27:35 2023,64,2,0.23543999999999998,0.24274000000000007
Wed May 24 18:27:36 2023,65,2,0.23543999999999998,0.24274000000000007
Wed May 24 18:27:37 2023,66,2,0.23543999999999998,0.24274000000000007
Wed May 24 18:27:38 2023,67,2,0.23543999999999998,0.24274000000000007
Wed May 24 18:27:39 2023,68,2,0.23543999999999998,0.24274000000000007
Wed May 24 18:27:40 2023,69,2,0.23543999999999998,0.24274000000000007
Wed May 24 18:27:41 2023,70,2,0.23543999999999998,0.24274000000000007
Wed May 24 18:27:42 2023,71,2,0.23543999999999998,0.24274000000000007
Wed May 24 18:27:43 2023,72,2,0.23543999999999998,0.24274000000000007
Wed May 24 18:27:45 2023,73,2,0.23543999999999998,0.24274000000000007
Wed May 24 18:27:46 2023,74,2,0.23543999999999998,0.24274000000000007
Wed May 24 18:27:47 2023,75,2,0.23543999999999998,0.24274000000000007
Wed May 24 18:27:48 2023,76,2,0.23543999999999998,0.24274000000000007
Wed May 24 18:27:49 2023,77,2,0.23543999999999998,0.24274000000000007
Wed May 24 18:27:50 2023,78,2,0.23543999999999998,0.24274000000000007
Wed May 24 18:27:51 2023,79,2,0.23543999999999998,0.24274000000000007
Wed May 24 18:27:52 2023,80,2,0.23543999999999998,0.24274000000000007
Wed May 24 18:27:53 2023,81,2,0.23543999999999998,0.24274000000000007
Wed May 24 18:27:55 2023,82,2,0.23543999999999998,0.24274000000000007
Wed May 24 18:27:56 2023,83,2,0.23543999999999998,0.24274000000000007
Wed May 24 18:27:57 2023,84,2,0.23543999999999998,0.24274000000000007
Wed May 24 18:27:58 2023,85,2,0.23543999999999998,0.24274000000000007
Wed May 24 18:27:59 2023,86,2,0.23543999999999998,0.24274000000000007
Wed May 24 18:28:00 2023,87,2,0.23543999999999998,0.24274000000000007
Wed May 24 18:28:01 2023,88,2,0.23543999999999998,0.24274000000000007
Wed May 24 18:28:02 2023,89,2,0.23543999999999998,0.24274000000000007
Wed May 24 18:28:03 2023,90,2,0.23543999999999998,0.24274000000000007
Wed May 24 18:28:04 2023,91,2,0.23543999999999998,0.24274000000000007
Wed May 24 18:28:06 2023,92,2,0.23543999999999998,0.24274000000000007
Wed May 24 18:28:07 2023,93,2,0.23543999999999998,0.24274000000000007
Wed May 24 18:28:08 2023,94,2,0.23543999999999998,0.24274000000000007
Wed May 24 18:28:09 2023,95,2,0.23543999999999998,0.24274000000000007
Wed May 24 18:28:10 2023,96,2,0.23543999999999998,0.24274000000000007
Wed May 24 18:28:11 2023,97,2,0.23543999999999998,0.24274000000000007
Wed May 24 18:28:12 2023,98,2,0.23543999999999998,0.24274000000000007
Wed May 24 18:28:13 2023,99,2,0.23543999999999998,0.24274000000000007
Wed May 24 18:28:14 2023,100,2,0.23543999999999998,0.24274000000000007
Wed May 24 18:28:15 2023,101,2,0.23543999999999998,0.24274000000000007
Wed May 24 18:28:17 2023,102,2,0.23543999999999998,0.24274000000000007
Wed May 24 18:28:18 2023,103,2,0.23543999999999998,0.24274000000000007
Wed May 24 18:28:19 2023,104,2,0.23543999999999998,0.24274000000000007
Wed May 24 18:28:20 2023,105,2,0.23543999999999998,0.24274000000000007
Wed May 24 18:28:21 2023,106,2,0.23543999999999998,0.24274000000000007
Wed May 24 18:28:22 2023,107,2,0.23543999999999998,0.24274000000000007
Wed May 24 18:28:23 2023,108,2,0.23543999999999998,0.24274000000000007
Wed May 24 18:28:24 2023,109,2,0.23543999999999998,0.24274000000000007
Wed May 24 18:28:25 2023,110,2,0.23543999999999998,0.24274000000000007
Wed May 24 18:28:26 2023,111,2,0.23543999999999998,0.24274000000000007
Wed May 24 18:28:28 2023,112,2,0.23543999999999998,0.24274000000000007
Wed May 24 18:28:29 2023,113,2,0.23543999999999998,0.24274000000000007
Wed May 24 18:28:30 2023,114,2,0.23543999999999998,0.24274000000000007
Wed May 24 18:28:31 2023,115,2,0.23543999999999998,0.24274000000000007
Wed May 24 18:28:32 2023,116,2,0.23543999999999998,0.24274000000000007
Wed May 24 18:28:33 2023,117,2,0.23543999999999998,0.24274000000000007
Wed May 24 18:28:34 2023,118,2,0.23543999999999998,0.24274000000000007
Wed May 24 18:28:35 2023,119,2,0.23543999999999998,0.24274000000000007
Wed May 24 18:28:36 2023,120,2,0.23543999999999998,0.24274000000000007
Wed May 24 18:28:37 2023,121,2,0.23543999999999998,0.24274000000000007
Wed May 24 18:28:39 2023,122,2,0.23543999999999998,0.24274000000000007
Wed May 24 18:28:40 2023,123,2,0.23543999999999998,0.24274000000000007
Wed May 24 18:28:41 2023,124,2,0.23543999999999998,0.24274000000000007
Wed May 24 18:28:42 2023,0,2,0.23543999999999998,0.24274000000000007
Wed May 24 18:28:43 2023,1,2,0.23543999999999998,0.24274000000000007
Wed May 24 18:28:44 2023,2,2,0.23543999999999998,0.24274000000000007
Wed May 24 18:28:45 2023,3,2,0.23543999999999998,0.24274000000000007
Wed May 24 18:28:46 2023,4,2,0.23543999999999998,0.24274000000000007
Wed May 24 18:28:47 2023,5,2,0.23543999999999998,0.24274000000000007
Wed May 24 18:28:49 2023,6,2,0.23543999999999998,0.24274000000000007
Wed May 24 18:28:50 2023,7,2,0.23543999999999998,0.24274000000000007
Wed May 24 18:28:51 2023,8,2,0.23543999999999998,0.24274000000000007
Wed May 24 18:28:52 2023,9,2,0.23543999999999998,0.24274000000000007
Wed May 24 18:28:53 2023,10,2,0.23543999999999998,0.24274000000000007
Wed May 24 18:28:54 2023,11,2,0.23543999999999998,0.24274000000000007
Wed May 24 18:28:55 2023,12,2,0.23543999999999998,0.24274000000000007
Wed May 24 18:28:56 2023,13,2,0.23543999999999998,0.24274000000000007
Wed May 24 18:28:57 2023,14,2,0.23543999999999998,0.24274000000000007
Wed May 24 18:28:58 2023,15,2,0.23543999999999998,0.24274000000000007
Wed May 24 18:28:59 2023,16,2,0.23543999999999998,0.24274000000000007
Wed May 24 18:29:01 2023,17,2,0.23543999999999998,0.24274000000000007
Wed May 24 18:29:02 2023,18,2,0.23543999999999998,0.24274000000000007
Wed May 24 18:29:03 2023,19,2,0.23543999999999998,0.24274000000000007
Wed May 24 18:29:04 2023,20,2,0.23543999999999998,0.24274000000000007
Wed May 24 18:29:05 2023,21,2,0.23543999999999998,0.24274000000000007
Wed May 24 18:29:06 2023,22,2,0.23543999999999998,0.24274000000000007
Wed May 24 18:29:07 2023,23,2,0.23543999999999998,0.24274000000000007
Wed May 24 18:29:08 2023,24,2,0.23543999999999998,0.24274000000000007
Wed May 24 18:29:09 2023,25,2,0.23543999999999998,0.24274000000000007
Wed May 24 18:29:10 2023,26,2,0.23543999999999998,0.24274000000000007
Wed May 24 18:29:11 2023,27,2,0.23543999999999998,0.24274000000000007
Wed May 24 18:29:13 2023,28,2,0.23543999999999998,0.24274000000000007
Wed May 24 18:29:14 2023,29,2,0.23543999999999998,0.24274000000000007
Wed May 24 18:29:15 2023,30,2,0.23543999999999998,0.24274000000000007
Wed May 24 18:29:16 2023,31,2,0.23543999999999998,0.24274000000000007
Wed May 24 18:29:17 2023,32,2,0.23543999999999998,0.24274000000000007
Wed May 24 18:29:18 2023,33,2,0.23543999999999998,0.24274000000000007
Wed May 24 18:29:19 2023,34,2,0.23543999999999998,0.24274000000000007
Wed May 24 18:29:20 2023,35,2,0.23543999999999998,0.24274000000000007
Wed May 24 18:29:21 2023,36,2,0.23543999999999998,0.24274000000000007
Wed May 24 18:29:22 2023,37,2,0.23543999999999998,0.24274000000000007
Wed May 24 18:29:23 2023,38,2,0.23543999999999998,0.24274000000000007
Wed May 24 18:29:25 2023,39,2,0.23543999999999998,0.24274000000000007
Wed May 24 18:29:26 2023,40,2,0.23543999999999998,0.24274000000000007
Wed May 24 18:29:27 2023,41,2,0.23543999999999998,0.24274000000000007
Wed May 24 18:29:28 2023,42,2,0.23543999999999998,0.24274000000000007
Wed May 24 18:29:29 2023,43,2,0.23543999999999998,0.24274000000000007
Wed May 24 18:29:30 2023,44,2,0.23543999999999998,0.24274000000000007
Wed May 24 18:29:31 2023,45,2,0.23543999999999998,0.24274000000000007
Wed May 24 18:29:32 2023,46,2,0.23543999999999998,0.24274000000000007
Wed May 24 18:29:33 2023,47,2,0.23543999999999998,0.24274000000000007
Wed May 24 18:29:34 2023,48,2,0.23543999999999998,0.24274000000000007
Wed May 24 18:29:35 2023,49,2,0.23543999999999998,0.24274000000000007
Wed May 24 18:29:37 2023,50,2,0.23543999999999998,0.24274000000000007
Wed May 24 18:29:38 2023,51,2,0.23543999999999998,0.24274000000000007
Wed May 24 18:29:39 2023,52,2,0.23543999999999998,0.24274000000000007
Wed May 24 18:29:40 2023,53,2,0.23543999999999998,0.24274000000000007
Wed May 24 18:29:41 2023,54,2,0.23543999999999998,0.24274000000000007
Wed May 24 18:29:42 2023,55,2,0.23543999999999998,0.24274000000000007
Wed May 24 18:29:43 2023,56,2,0.23543999999999998,0.24274000000000007
Wed May 24 18:29:44 2023,57,2,0.23543999999999998,0.24274000000000007
Wed May 24 18:29:45 2023,58,2,0.23543999999999998,0.24274000000000007
Wed May 24 18:29:46 2023,59,2,0.23543999999999998,0.24274000000000007
Wed May 24 18:29:48 2023,60,2,0.23543999999999998,0.24274000000000007
Wed May 24 18:29:49 2023,61,2,0.23543999999999998,0.24274000000000007
Wed May 24 18:29:50 2023,62,2,0.23543999999999998,0.24274000000000007
Wed May 24 18:29:51 2023,63,2,0.23543999999999998,0.24274000000000007
Wed May 24 18:29:52 2023,64,2,0.23543999999999998,0.24274000000000007
Wed May 24 18:29:53 2023,65,2,0.23543999999999998,0.24274000000000007
Wed May 24 18:29:54 2023,66,2,0.23543999999999998,0.24274000000000007
Wed May 24 18:29:55 2023,67,2,0.23543999999999998,0.24274000000000007
Wed May 24 18:29:57 2023,68,2,0.23543999999999998,0.24274000000000007
Wed May 24 18:29:58 2023,69,2,0.23543999999999998,0.24274000000000007
Wed May 24 18:29:59 2023,70,2,0.23543999999999998,0.24274000000000007
Wed May 24 18:30:00 2023,71,2,0.23543999999999998,0.24274000000000007
Wed May 24 18:30:01 2023,72,2,0.23543999999999998,0.24274000000000007
Wed May 24 18:30:02 2023,73,2,0.23543999999999998,0.24274000000000007
Wed May 24 18:30:03 2023,74,2,0.23543999999999998,0.24274000000000007
Wed May 24 18:30:04 2023,75,2,0.23543999999999998,0.24274000000000007
Wed May 24 18:30:05 2023,76,2,0.23543999999999998,0.24274000000000007
Wed May 24 18:30:06 2023,77,2,0.23543999999999998,0.24274000000000007
Wed May 24 18:30:07 2023,78,2,0.23543999999999998,0.24274000000000007
Wed May 24 18:30:09 2023,79,2,0.23543999999999998,0.24274000000000007
Wed May 24 18:30:10 2023,80,2,0.23543999999999998,0.24274000000000007
Wed May 24 18:30:11 2023,81,2,0.23543999999999998,0.24274000000000007
Wed May 24 18:30:12 2023,82,2,0.23543999999999998,0.24274000000000007
Wed May 24 18:30:13 2023,83,2,0.23543999999999998,0.24274000000000007
Wed May 24 18:30:14 2023,84,2,0.23543999999999998,0.24274000000000007
Wed May 24 18:30:15 2023,85,2,0.23543999999999998,0.24274000000000007
Wed May 24 18:30:16 2023,86,2,0.23543999999999998,0.24274000000000007
Wed May 24 18:30:17 2023,87,2,0.23543999999999998,0.24274000000000007
Wed May 24 18:30:18 2023,88,2,0.23543999999999998,0.24274000000000007
Wed May 24 18:30:20 2023,89,2,0.23543999999999998,0.24274000000000007
Wed May 24 18:30:21 2023,90,2,0.23543999999999998,0.24274000000000007
Wed May 24 18:30:22 2023,91,2,0.23543999999999998,0.24274000000000007
Wed May 24 18:30:23 2023,92,2,0.23543999999999998,0.24274000000000007
Wed May 24 18:30:24 2023,93,2,0.23543999999999998,0.24274000000000007
Wed May 24 18:30:25 2023,94,2,0.23543999999999998,0.24274000000000007
Wed May 24 18:30:26 2023,95,2,0.23543999999999998,0.24274000000000007
Wed May 24 18:30:27 2023,96,2,0.23543999999999998,0.24274000000000007
Wed May 24 18:30:28 2023,97,2,0.23543999999999998,0.24274000000000007
Wed May 24 18:30:29 2023,98,2,0.23543999999999998,0.24274000000000007
Wed May 24 18:30:30 2023,99,2,0.23543999999999998,0.24274000000000007
Wed May 24 18:30:32 2023,100,2,0.23543999999999998,0.24274000000000007
Wed May 24 18:30:33 2023,101,2,0.23543999999999998,0.24274000000000007
Wed May 24 18:30:34 2023,102,2,0.23543999999999998,0.24274000000000007
Wed May 24 18:30:35 2023,103,2,0.23543999999999998,0.24274000000000007
Wed May 24 18:30:36 2023,104,2,0.23543999999999998,0.24274000000000007
Wed May 24 18:30:37 2023,105,2,0.23543999999999998,0.24274000000000007
Wed May 24 18:30:38 2023,106,2,0.23543999999999998,0.24274000000000007
Wed May 24 18:30:39 2023,107,2,0.23543999999999998,0.24274000000000007
Wed May 24 18:30:40 2023,108,2,0.23543999999999998,0.24274000000000007
Wed May 24 18:30:41 2023,109,2,0.23543999999999998,0.24274000000000007
Wed May 24 18:30:42 2023,110,2,0.23543999999999998,0.24274000000000007
Wed May 24 18:30:44 2023,111,2,0.23543999999999998,0.24274000000000007
Wed May 24 18:30:45 2023,112,2,0.23543999999999998,0.24274000000000007
Wed May 24 18:30:46 2023,113,2,0.23543999999999998,0.24274000000000007
Wed May 24 18:30:47 2023,114,2,0.23543999999999998,0.24274000000000007
Wed May 24 18:30:48 2023,115,2,0.23543999999999998,0.24274000000000007
Wed May 24 18:30:49 2023,116,2,0.23543999999999998,0.24274000000000007
Wed May 24 18:30:50 2023,117,2,0.23543999999999998,0.24274000000000007
Wed May 24 18:30:51 2023,118,2,0.23543999999999998,0.24274000000000007
Wed May 24 18:30:52 2023,119,2,0.23543999999999998,0.24274000000000007
Wed May 24 18:30:53 2023,120,2,0.23543999999999998,0.24274000000000007
Wed May 24 18:30:55 2023,121,2,0.23543999999999998,0.24274000000000007
Wed May 24 18:30:56 2023,122,2,0.23543999999999998,0.24274000000000007
Wed May 24 18:30:57 2023,123,2,0.23543999999999998,0.24274000000000007
Wed May 24 18:30:58 2023,124,2,0.23543999999999998,0.24274000000000007
Wed May 24 18:30:59 2023,0,2,0.23543999999999998,0.24274000000000007
Wed May 24 18:31:00 2023,1,2,0.23543999999999998,0.24274000000000007
Wed May 24 18:31:01 2023,2,2,0.23543999999999998,0.24274000000000007
Wed May 24 18:31:02 2023,3,2,0.23543999999999998,0.24274000000000007
Wed May 24 18:31:03 2023,4,2,0.23543999999999998,0.24274000000000007
Wed May 24 18:31:04 2023,5,2,0.23543999999999998,0.24274000000000007
Wed May 24 18:31:06 2023,6,2,0.23543999999999998,0.24274000000000007
Wed May 24 18:31:07 2023,7,2,0.23543999999999998,0.24274000000000007
Wed May 24 18:31:08 2023,8,2,0.23543999999999998,0.24274000000000007
Wed May 24 18:31:09 2023,9,2,0.23543999999999998,0.24274000000000007
Wed May 24 18:31:10 2023,10,2,0.23543999999999998,0.24274000000000007
Wed May 24 18:31:11 2023,11,2,0.23543999999999998,0.24274000000000007
Wed May 24 18:31:12 2023,12,2,0.23543999999999998,0.24274000000000007
Wed May 24 18:31:13 2023,13,2,0.23543999999999998,0.24274000000000007
Wed May 24 18:31:15 2023,14,2,0.23543999999999998,0.24274000000000007
Wed May 24 18:31:16 2023,15,2,0.23543999999999998,0.24274000000000007
Wed May 24 18:31:17 2023,16,2,0.23543999999999998,0.24274000000000007
Wed May 24 18:31:18 2023,17,2,0.23543999999999998,0.24274000000000007
Wed May 24 18:31:19 2023,18,2,0.23543999999999998,0.24274000000000007
Wed May 24 18:31:20 2023,19,2,0.23543999999999998,0.24274000000000007
Wed May 24 18:31:21 2023,20,2,0.23543999999999998,0.24274000000000007
Wed May 24 18:31:22 2023,21,2,0.23543999999999998,0.24274000000000007
Wed May 24 18:31:23 2023,22,2,0.23543999999999998,0.24274000000000007
Wed May 24 18:31:24 2023,23,2,0.23543999999999998,0.24274000000000007
Wed May 24 18:31:25 2023,24,2,0.23543999999999998,0.24274000000000007
Wed May 24 18:31:27 2023,25,2,0.23543999999999998,0.24274000000000007
Wed May 24 18:31:28 2023,26,2,0.23543999999999998,0.24274000000000007
Wed May 24 18:31:29 2023,27,2,0.23543999999999998,0.24274000000000007
Wed May 24 18:31:30 2023,28,2,0.23543999999999998,0.24274000000000007
Wed May 24 18:31:31 2023,29,2,0.23543999999999998,0.24274000000000007
Wed May 24 18:31:32 2023,30,2,0.23543999999999998,0.24274000000000007
Wed May 24 18:31:33 2023,31,2,0.23543999999999998,0.24274000000000007
Wed May 24 18:31:34 2023,32,2,0.23543999999999998,0.24274000000000007
Wed May 24 18:31:35 2023,33,2,0.23543999999999998,0.24274000000000007
Wed May 24 18:31:36 2023,34,2,0.23543999999999998,0.24274000000000007
Wed May 24 18:31:37 2023,35,2,0.23543999999999998,0.24274000000000007
Wed May 24 18:31:39 2023,36,2,0.23543999999999998,0.24274000000000007
Wed May 24 18:31:40 2023,37,2,0.23543999999999998,0.24274000000000007
Wed May 24 18:31:41 2023,38,2,0.23543999999999998,0.24274000000000007
Wed May 24 18:31:42 2023,39,2,0.23543999999999998,0.24274000000000007
Wed May 24 18:31:43 2023,40,2,0.23543999999999998,0.24274000000000007
Wed May 24 18:31:44 2023,41,2,0.23543999999999998,0.24274000000000007
Wed May 24 18:31:45 2023,42,2,0.23543999999999998,0.24274000000000007
Wed May 24 18:31:46 2023,43,2,0.23543999999999998,0.24274000000000007
Wed May 24 18:31:47 2023,44,2,0.23543999999999998,0.24274000000000007
Wed May 24 18:31:48 2023,45,2,0.23543999999999998,0.24274000000000007
Wed May 24 18:31:49 2023,46,2,0.23543999999999998,0.24274000000000007
Wed May 24 18:31:51 2023,47,2,0.23543999999999998,0.24274000000000007
Wed May 24 18:31:52 2023,48,2,0.23543999999999998,0.24274000000000007
Wed May 24 18:31:53 2023,49,2,0.23543999999999998,0.24274000000000007
Wed May 24 18:31:54 2023,50,2,0.23543999999999998,0.24274000000000007
Wed May 24 18:31:55 2023,51,2,0.23543999999999998,0.24274000000000007
Wed May 24 18:31:56 2023,52,2,0.23543999999999998,0.24274000000000007
Wed May 24 18:31:57 2023,53,2,0.23543999999999998,0.24274000000000007
Wed May 24 18:31:58 2023,54,2,0.23543999999999998,0.24274000000000007
Wed May 24 18:31:59 2023,55,2,0.23543999999999998,0.24274000000000007
Wed May 24 18:32:00 2023,56,2,0.23543999999999998,0.24274000000000007
Wed May 24 18:32:02 2023,57,2,0.23543999999999998,0.24274000000000007
Wed May 24 18:32:03 2023,58,2,0.23543999999999998,0.24274000000000007
Wed May 24 18:32:04 2023,59,2,0.23543999999999998,0.24274000000000007
Wed May 24 18:32:05 2023,60,2,0.23543999999999998,0.24274000000000007
Wed May 24 18:32:06 2023,61,2,0.23543999999999998,0.24274000000000007
Wed May 24 18:32:07 2023,62,2,0.23543999999999998,0.24274000000000007
Wed May 24 18:32:08 2023,63,2,0.23543999999999998,0.24274000000000007
Wed May 24 18:32:09 2023,64,2,0.23543999999999998,0.24274000000000007
Wed May 24 18:32:10 2023,65,2,0.23543999999999998,0.24274000000000007
Wed May 24 18:32:11 2023,66,2,0.23543999999999998,0.24274000000000007
Wed May 24 18:32:12 2023,67,2,0.23543999999999998,0.24274000000000007
Wed May 24 18:32:14 2023,68,2,0.23543999999999998,0.24274000000000007
Wed May 24 18:32:15 2023,69,2,0.23543999999999998,0.24274000000000007
Wed May 24 18:32:16 2023,70,2,0.23543999999999998,0.24274000000000007
Wed May 24 18:32:17 2023,71,2,0.23543999999999998,0.24274000000000007
Wed May 24 18:32:18 2023,72,2,0.23543999999999998,0.24274000000000007
Wed May 24 18:32:19 2023,73,2,0.23543999999999998,0.24274000000000007
Wed May 24 18:32:20 2023,74,2,0.23543999999999998,0.24274000000000007
Wed May 24 18:32:21 2023,75,2,0.23543999999999998,0.24274000000000007
Wed May 24 18:32:22 2023,76,2,0.23543999999999998,0.24274000000000007
Wed May 24 18:32:24 2023,77,2,0.23543999999999998,0.24274000000000007
Wed May 24 18:32:25 2023,78,2,0.23543999999999998,0.24274000000000007
Wed May 24 18:32:26 2023,79,2,0.23543999999999998,0.24274000000000007
Wed May 24 18:32:27 2023,80,2,0.23543999999999998,0.24274000000000007
Wed May 24 18:32:28 2023,81,2,0.23543999999999998,0.24274000000000007
Wed May 24 18:32:29 2023,82,2,0.23543999999999998,0.24274000000000007
Wed May 24 18:32:30 2023,83,2,0.23543999999999998,0.24274000000000007
Wed May 24 18:32:31 2023,84,2,0.23543999999999998,0.24274000000000007
Wed May 24 18:32:32 2023,85,2,0.23543999999999998,0.24274000000000007
Wed May 24 18:32:33 2023,86,2,0.23543999999999998,0.24274000000000007
Wed May 24 18:32:34 2023,87,2,0.23543999999999998,0.24274000000000007
Wed May 24 18:32:36 2023,88,2,0.23543999999999998,0.24274000000000007
Wed May 24 18:32:37 2023,89,2,0.23543999999999998,0.24274000000000007
Wed May 24 18:32:38 2023,90,2,0.23543999999999998,0.24274000000000007
Wed May 24 18:32:39 2023,91,2,0.23543999999999998,0.24274000000000007
Wed May 24 18:32:40 2023,92,2,0.23543999999999998,0.24274000000000007
Wed May 24 18:32:41 2023,93,2,0.23543999999999998,0.24274000000000007
Wed May 24 18:32:42 2023,94,2,0.23543999999999998,0.24274000000000007
Wed May 24 18:32:43 2023,95,2,0.23543999999999998,0.24274000000000007
Wed May 24 18:32:44 2023,96,2,0.23543999999999998,0.24274000000000007
Wed May 24 18:32:45 2023,97,2,0.23543999999999998,0.24274000000000007
Wed May 24 18:32:47 2023,98,2,0.23543999999999998,0.24274000000000007
